,ID,Category,Title,Description,Amenities,Location,guests,beds,bathrooms,Price_Night,Cleanliness_rating,Accuracy_rating,Communication_rating,Location_rating,Check-in_rating,Value_rating,amenities_count,url,bedrooms
89,5ebb9dfe-9099-4306-bb18-9f5962c02657,Treehouses,Nomad Jungle Treehouse - surf / yoga (shared bath),<class 'str'>,"['What this place offers', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Extra pillows and blankets', 'Entertainment', 'Suitable for events', 'The listing can accommodate a gathering of 25 or more attendees', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Private room can be locked for safety and privacy', 'First aid kit', 'Internet and office', 'Wifi', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Patio or balcony', 'Garden', 'An open space on the property usually covered in grass', 'Parking and facilities', 'Pool', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Smoking allowed', 'Self check-in', 'Building staff', 'Someone is available 24 hours a day to let guests in', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Kitchen\nKitchen', 'Unavailable: TV\nTV', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Shampoo\nShampoo', 'Unavailable: Heating\nHeating']",Colón Island Bocas del Toro Province Panama,2,1.0,1.0,38,4.8,4.9,4.9,4.8,4.9,4.8,19.0,https://www.airbnb.co.uk/rooms/17365246?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-08&check_out=2022-04-15&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
90,f20a5476-78d5-4999-bffe-812bd363f44d,Treehouses,Treehouse Escape on 5 Acres- TreeHausATL,<class 'str'>,"['What this place offers', 'Bathroom', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Extra pillows and blankets', 'Entertainment', 'TV', 'Heating and cooling', 'Air conditioning', 'Ceiling fan', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Stove', 'Coffee maker: Nespresso', 'Wine glasses', 'Dining table', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Private patio or balcony', 'Fire pit', 'Outdoor furniture', 'Outdoor dining area', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Services', 'Pets allowed', 'Assistance animals are always allowed', 'Self check-in', 'Keypad', 'Check yourself in to the home with a door code', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Washing machine\nWashing machine']",Smyrna Georgia United States,4,1.0,1.0,211,4.9,5.0,5.0,4.9,5.0,4.8,39.0,https://www.airbnb.co.uk/rooms/46745929?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-15&check_out=2022-04-22&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
91,7dd23774-470c-470f-98ea-c4119e014f34,Treehouses,The Sugar Maple Treehouse @ Vermont ReTREEt,<class 'str'>,"['What this place offers', 'Scenic views', 'Mountain view', 'Bathroom', 'Outdoor shower', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Extra pillows and blankets', 'Entertainment', 'Ethernet connection', '14"" TV with Netflix', 'Family', 'Board games', 'Heating and cooling', 'Portable fans', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Wifi – 34 Mbps', 'Verified by speed test. Stream 4K videos and join video calls.', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Mini fridge', 'Freezer', 'Coffee maker', 'Barbecue utensils', 'Grill, charcoal, bamboo skewers/iron skewers, etc.', 'Coffee', 'Outdoor', 'Patio or balcony', 'Garden', 'An open space on the property usually covered in grass', 'Fire pit', 'Outdoor furniture', 'Outdoor dining area', 'BBQ grill', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Services', 'Pets allowed', 'Assistance animals are always allowed', 'Host greets you', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Shampoo\nShampoo', 'Unavailable: Private entrance\nPrivate entrance']",Hancock Vermont United States,2,1.0,1.0,112,4.9,5.0,5.0,4.9,5.0,4.9,33.0,https://www.airbnb.co.uk/rooms/32190915?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-03&check_out=2022-04-10&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
92,073f37ac-2067-4352-bf34-7243dc22cd78,Treehouses,The TreEscape,<class 'str'>,"['What this place offers', 'Bathroom', 'Hair dryer', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Entertainment', 'TV', 'Heating and cooling', 'Air conditioning', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Stove', 'Oven', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Patio or balcony', 'Parking and facilities', 'Free parking on premises', 'Hot tub', 'Services', 'Self check-in', 'Keypad', 'Check yourself in to the home with a door code', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Washing machine\nWashing machine']",Sevierville Tennessee United States,4,2.0,1.0,141,4.9,5.0,5.0,4.9,5.0,4.8,30.0,https://www.airbnb.co.uk/rooms/34271212?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-12-04&check_out=2022-12-11&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
93,978969a4-9f19-4075-b007-13f12f188ab9,Treehouses,Gypsy Treehouse Gazebo - Walk to Beach,<class 'str'>,"['What this place offers', 'Bathroom', 'Hair dryer', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Room-darkening shades', 'Iron', 'Entertainment', 'TV with standard cable/satellite', 'Heating and cooling', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Home safety', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Patio or balcony', 'Shared backyard – Not fully fenced', 'An open space on the property usually covered in grass', 'BBQ grill', 'Parking and facilities', 'Free parking on premises', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Self check-in', 'Keypad', 'Check yourself in to the home with a door code', 'Not included', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'This place may not have a carbon monoxide detector. Contact the host with any questions.']",Nags Head North Carolina United States,2,1.0,1.0,82,5.0,5.0,5.0,4.9,5.0,4.9,31.0,https://www.airbnb.co.uk/rooms/26928094?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-09-10&check_out=2022-09-17&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
94,b1ff0925-e32a-493b-b594-64b74ecdb432,Treehouses,Girgola Treehouse Experience Gerês,<class 'str'>,"['What this place offers', 'Bathroom', 'Hair dryer', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Cotton linen', 'Extra pillows and blankets', 'Mosquito net', 'Entertainment', 'TV', 'Heating and cooling', 'Indoor fireplace: pellet stove', 'Heating', 'Home safety', 'Smoke alarm', 'Fire extinguisher', 'First aid kit', 'Internet and office', 'Wifi', 'Kitchen and dining', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Coffee maker', 'Coffee', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Patio or balcony', 'Garden', 'An open space on the property usually covered in grass', 'Parking and facilities', 'Free parking on premises', 'Pool', 'Services', 'Breakfast', 'Breakfast is provided', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'This place may not have a carbon monoxide detector. Contact the host with any questions.']",Caniçada Braga Portugal,2,1.0,1.0,71,5.0,4.9,4.9,4.9,4.9,4.8,27.0,https://www.airbnb.co.uk/rooms/52161431?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-03-25&check_out=2022-04-01&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
95,733e26ca-d4f7-41ee-93e9-cd1f0f20b1d2,Treehouses,02 - Treetop Flyer,<class 'str'>,"['What this place offers', 'Scenic views', 'Mountain view', 'Bathroom', 'Cleaning products', 'Outdoor shower', 'Hot water', 'Bedroom and laundry', 'Paid washer – In building', 'Paid dryer – In building', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Cotton linen', 'Clothes drying rack', 'Mosquito net', 'Entertainment', 'Books and reading material', 'Family', 'Board games', 'Heating and cooling', 'Indoor fireplace: gas', 'Portable fans', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Located in the Courtesy Kitchen. Shared with other guests. refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Located in the Courtesy Kitchen. Shared with other guests. cooker', 'Located in the Courtesy Kitchen. Shared with other guests. oven', 'Kettle', 'Coffee maker', 'Toaster', 'Baking sheet', 'Barbecue utensils', 'Grill, charcoal, bamboo skewers/iron skewers, etc.', 'Coffee', 'Dining table', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Launderette nearby', 'Outdoor', 'Private patio or balcony', 'Shared backyard – Not fully fenced', 'An open space on the property usually covered in grass', 'Fire pit', 'Outdoor furniture', 'Outdoor dining area', 'BBQ grill: charcoal, gas', 'Parking and facilities', 'Free driveway parking on premises', 'Private living room', 'Not included', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Shampoo\nShampoo']",Berea Kentucky United States,8,2.0,1.0,73,4.9,4.9,4.9,4.9,5.0,4.8,44.0,https://www.airbnb.co.uk/rooms/27275008?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-05-20&check_out=2022-05-27&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
96,58de3aed-336c-423b-b71e-75badf14cd16,Treehouses,Le chalet du Pibeste  www.chalet-pibeste.com,<class 'str'>,"['What this place offers', 'Scenic views', 'Mountain view', 'Bathroom', 'Hair dryer', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Extra pillows and blankets', 'Entertainment', 'TV', 'Heating and cooling', 'Air conditioning', 'Heating', 'Home safety', 'Smoke alarm', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Stove', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Patio or balcony', 'Garden', 'An open space on the property usually covered in grass', 'Outdoor furniture', 'Outdoor dining area', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Private hot tub', 'Services', 'Breakfast', 'Breakfast is provided', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'This place may not have a carbon monoxide detector. Contact the host with any questions.']",Agos-Vidalos Occitanie France,3,2.0,1.0,128,5.0,5.0,5.0,4.9,5.0,4.8,28.0,https://www.airbnb.co.uk/rooms/37151347?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-08-21&check_out=2022-08-28&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,2
97,3282a2d9-4029-4531-abc0-836aaba82d9c,Treehouses,The Looking Glass:  A Pair of Mirrored Treehouses,<class 'str'>,"['What this place offers', 'Bedroom and laundry', 'Extra pillows and blankets', 'Heating and cooling', 'Air conditioning', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Garden', 'An open space on the property usually covered in grass', 'Parking and facilities', 'Free parking on premises', 'Services', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Self check-in', 'Lockbox', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Essentials\nEssentials', 'Unavailable: Shampoo\nShampoo']",Campton Kentucky United States,5,3.0,1.0,500,4.7,4.7,4.6,5.0,4.7,4.3,18.0,https://www.airbnb.co.uk/rooms/43660150?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-10&check_out=2022-04-17&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
98,4b37e7d5-ce97-4597-b16f-b0a8f35f169b,Treehouses,Treehouse on the Blue Ridge Parkway near Boone,<class 'str'>,"['What this place offers', 'Bathroom', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Heating and cooling', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Parking and facilities', 'Free parking on premises', 'Services', 'Pets allowed', 'Assistance animals are always allowed', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Shampoo\nShampoo']",West Jefferson North Carolina United States,4,2.0,1.0,145,4.9,4.9,5.0,4.9,5.0,4.8,18.0,https://www.airbnb.co.uk/rooms/31689606?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-07-15&check_out=2022-07-22&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
99,2cd46fc7-f85c-41d5-9bf0-50c78ba6aaa2,Treehouses,Mountain Dreams in Big Canoe-Escape the masses!,<class 'str'>,"['What this place offers', 'Scenic views', 'Lake view', 'Mountain view', 'Bathroom', 'Hair dryer', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Iron', 'Entertainment', 'Ethernet connection', 'TV with standard cable/satellite', 'Heating and cooling', 'Air conditioning', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Stove', 'Oven', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Resort access', 'Guests can use nearby resort facilities', 'Outdoor', 'Private patio or balcony', 'Private backyard – Not fully fenced', 'An open space on the property usually covered in grass', 'BBQ grill', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Services', 'Self check-in', 'Keypad', 'Check yourself in to the home with a door code', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Washing machine\nWashing machine']",Jasper Georgia United States,3,1.0,1.0,84,5.0,5.0,5.0,5.0,5.0,5.0,38.0,https://www.airbnb.co.uk/rooms/25335831?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-05-08&check_out=2022-05-15&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
100,48fdf72d-fd90-419b-9e6a-a2dd0883377c,Treehouses,Nights of Cimes - The Cabane du Bois Mauret,<class 'str'>,"['What this place offers', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Internet and office', 'Pocket wifi', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Outdoor', 'Patio or balcony', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Services', 'Pets allowed', 'Assistance animals are always allowed', 'Breakfast', 'Breakfast is provided', 'Cleaning before checkout', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Shampoo\nShampoo', 'Unavailable: Private entrance\nPrivate entrance', 'Unavailable: Heating\nHeating']",Château-Bernard Isère France,4,2.0,1.0,107,4.9,4.8,4.8,4.9,4.8,4.4,14.0,https://www.airbnb.co.uk/rooms/7986541?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-06-12&check_out=2022-06-19&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
101,5ac21194-cf26-4903-8970-12df01aabe4b,Treehouses,Treehouse perched in the trees  of Cassis,<class 'str'>,"['What this place offers', 'Scenic views', 'Mountain view', 'Vineyard view', 'Bathroom', 'Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Bedroom and laundry', 'Washing machine', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Heating and cooling', 'Portable fans', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Kitchen and dining', 'Refrigerator', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Kettle', 'Coffee maker', 'Wine glasses', 'Coffee', 'Dining table', 'Location features', 'Public or shared beach access', 'Guests can enjoy a nearby beach', 'Outdoor', 'Private patio or balcony', 'Garden', 'An open space on the property usually covered in grass', 'Outdoor furniture', 'Outdoor kitchen', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Shared pool', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Self check-in', 'Keypad', 'Check yourself in to the home with a door code', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Wifi\nWifi', 'Unavailable: TV\nTV', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Private entrance\nPrivate entrance', 'Unavailable: Heating\nHeating']",Cassis Provence-Alpes-Côte d'Azur France,2,1.0,1.0,71,4.8,4.8,4.7,4.9,4.7,4.6,33.0,https://www.airbnb.co.uk/rooms/25636935?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2023-01-13&check_out=2023-01-20&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
102,ef68ee19-751a-4ffc-a73b-c0e71c253cee,Treehouses,Finca La Diva  Bed &  Breakfast,<class 'str'>,"['What this place offers', 'Scenic views', 'Mountain view', 'Bathroom', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Washing machine', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Entertainment', 'TV with standard cable/satellite', 'Heating and cooling', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Lock on bedroom door', 'Private room can be locked for safety and privacy', 'First aid kit', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Coffee maker', 'Outdoor', 'Private patio or balcony', 'Private backyard – Not fully fenced', 'An open space on the property usually covered in grass', 'Outdoor furniture', 'BBQ grill', 'Parking and facilities', 'Free parking on premises', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Breakfast', 'Breakfast is provided', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Host greets you', 'Not included', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Private entrance\nPrivate entrance']",Sopó Cundinamarca Colombia,2,1.0,1.0,36,5.0,5.0,5.0,5.0,5.0,5.0,30.0,https://www.airbnb.co.uk/rooms/17244932?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-01&check_out=2022-04-08&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
103,efa70ffa-d66e-415f-b9e9-62b4bab5ed0d,Treehouses,Treehouse,<class 'str'>,"['What this place offers', 'Bathroom', 'Bath', 'Hair dryer', 'Shampoo', 'Body soap', 'Outdoor shower', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Bed linen', 'Extra pillows and blankets', 'Heating and cooling', 'Heating', 'Home safety', 'Smoke alarm', 'Internet and office', 'Wifi', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Stove', 'Coffee maker', 'Location features', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Garden', 'An open space on the property usually covered in grass', 'Fire pit', 'BBQ grill', 'Bikes', 'Kayak', 'Parking and facilities', 'Free parking on premises', 'Shared pool', 'Services', 'Host greets you', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'This place may not have a carbon monoxide detector. Contact the host with any questions.']",Saint-Épain Centre-Val de Loire France,2,1.0,2.0,36,4.6,4.7,4.9,4.8,4.8,4.8,27.0,https://www.airbnb.co.uk/rooms/24196098?adults=1&category_tag=Tag%3A8188&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-05-01&check_out=2022-05-08&previous_page_section_name=1000&federated_search_id=eebf9d56-f119-426a-b39b-9d89928069dc,1
